,id,startTime,endTime,downtime,orderStart,orderEnd,stopUpdatedTime,stopUpdatedBy,categoryName,causeOne,causeTwo,causeThree,causeFour,causeFive,childDeviceName,deviceName,shiftName,shiftStartTime,shiftEndTime,deviceDataId,orderId,mainStopId,skuName,comment,reasonOne,reasonTwo,Status
2245,2245,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2246,2246,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2247,2247,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2248,2248,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2249,2249,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2250,2250,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2251,2251,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2252,2252,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2253,2253,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2254,2254,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2255,2255,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2256,2256,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2257,2257,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2258,2258,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2259,2259,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2260,2260,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2261,2261,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2262,2262,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2263,2263,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2264,2264,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2265,2265,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2266,2266,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2267,2267,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2268,2268,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2269,2269,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2270,2270,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2271,2271,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2272,2272,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2273,2273,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2274,2274,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2275,2275,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2276,2276,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2277,2277,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2278,2278,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2279,2279,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2280,2280,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2281,2281,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2282,2282,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2283,2283,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2284,2284,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2285,2285,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2286,2286,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2287,2287,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2288,2288,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2289,2289,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2290,2290,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2291,2291,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2292,2292,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2293,2293,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2294,2294,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2295,2295,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2296,2296,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2297,2297,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2298,2298,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2299,2299,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2300,2300,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2301,2301,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2302,2302,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2303,2303,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2304,2304,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2305,2305,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2306,2306,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2307,2307,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2308,2308,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2309,2309,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2310,2310,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2311,2311,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2312,2312,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2313,2313,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2314,2314,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2315,2315,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2316,2316,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2317,2317,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2318,2318,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2319,2319,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2320,2320,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2321,2321,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2322,2322,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2323,2323,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2324,2324,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2325,2325,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2326,2326,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2327,2327,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2328,2328,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2329,2329,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2330,2330,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2331,2331,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2332,2332,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2333,2333,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2334,2334,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2335,2335,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2336,2336,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2337,2337,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2338,2338,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2339,2339,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2340,2340,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2341,2341,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2342,2342,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2343,2343,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2344,2344,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2345,2345,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2346,2346,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2347,2347,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2348,2348,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2349,2349,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2350,2350,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2351,2351,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2352,2352,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2353,2353,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2354,2354,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2355,2355,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2356,2356,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2357,2357,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2358,2358,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2359,2359,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2360,2360,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2361,2361,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2362,2362,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2363,2363,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2364,2364,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2365,2365,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2366,2366,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2367,2367,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2368,2368,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2369,2369,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2370,2370,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2371,2371,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2372,2372,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2373,2373,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2374,2374,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2375,2375,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2376,2376,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2377,2377,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2378,2378,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2379,2379,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2380,2380,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2381,2381,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2382,2382,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2383,2383,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2384,2384,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2385,2385,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2386,2386,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2387,2387,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2388,2388,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2389,2389,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2390,2390,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2391,2391,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2392,2392,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2393,2393,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2394,2394,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2395,2395,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2396,2396,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2397,2397,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2398,2398,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2399,2399,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2400,2400,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2401,2401,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2402,2402,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2403,2403,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2404,2404,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2405,2405,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2406,2406,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2407,2407,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2408,2408,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2409,2409,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2410,2410,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2411,2411,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2412,2412,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2413,2413,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2414,2414,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2415,2415,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2416,2416,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2417,2417,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2418,2418,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2419,2419,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2420,2420,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2421,2421,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2422,2422,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2423,2423,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2424,2424,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2425,2425,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2426,2426,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2427,2427,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2428,2428,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2429,2429,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2430,2430,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2431,2431,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2432,2432,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2433,2433,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2434,2434,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2435,2435,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2436,2436,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2437,2437,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2438,2438,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2439,2439,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2440,2440,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2441,2441,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2442,2442,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2443,2443,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2444,2444,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2445,2445,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2446,2446,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2447,2447,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2448,2448,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2449,2449,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2450,2450,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2451,2451,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2452,2452,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2453,2453,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2454,2454,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2455,2455,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2456,2456,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2457,2457,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2458,2458,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2459,2459,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2460,2460,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2461,2461,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2462,2462,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2463,2463,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2464,2464,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2465,2465,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2466,2466,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2467,2467,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2468,2468,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2469,2469,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2470,2470,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2471,2471,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2472,2472,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2473,2473,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2474,2474,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2475,2475,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2476,2476,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2477,2477,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2478,2478,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2479,2479,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2480,2480,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2481,2481,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2482,2482,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2483,2483,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2484,2484,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2485,2485,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2486,2486,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2487,2487,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2488,2488,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2489,2489,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2490,2490,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2491,2491,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2492,2492,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2493,2493,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2494,2494,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2495,2495,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2496,2496,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2497,2497,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2498,2498,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2499,2499,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2500,2500,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2501,2501,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2502,2502,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2503,2503,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2504,2504,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
2505,2505,,,,,,,,Unplanned,,,,,,MiraFlex 1,MiraFlex 1,,,,,,,,,,,
